Zeit;Kanal A
(s);(V)

-4,90909966;2,98889600
-4,90899966;2,98889600
-4,90889966;3,03564800
-4,90879966;2,98889600
-4,90869966;2,98889600
-4,90859966;2,98889600
-4,90849966;2,98889600
-4,90839966;3,03564800
-4,90829966;2,98889600
-4,90819966;2,98889600
-4,90809966;2,98889600
-4,90799966;2,98889600
-4,90789966;2,98889600
-4,90779966;2,98889600
-4,90769966;2,98889600
-4,90759966;2,98889600
-4,90749966;2,98889600
-4,90739966;2,98889600
-4,90729966;2,98889600
-4,90719966;2,98889600
-4,90709966;2,98889600
-4,90699966;2,98889600
-4,90689966;2,98889600
-4,90679966;2,98889600
-4,90669966;2,98889600
-4,90659966;2,98889600
-4,90649966;2,98889600
-4,90639966;2,98889600
-4,90629966;2,98889600
-4,90619966;2,98889600
-4,90609966;3,03564800
-4,90599966;3,03564800
-4,90589966;2,98889600
-4,90579966;2,98889600
-4,90569966;2,98889600
-4,90559966;2,98889600
-4,90549966;2,98889600
-4,90539966;2,98889600
-4,90529966;2,98889600
-4,90519966;2,98889600
-4,90509966;2,98889600
-4,90499966;2,98889600
-4,90489966;2,98889600
-4,90479966;2,98889600
-4,90469966;2,98889600
-4,90459966;3,03564800
-4,90449966;2,98889600
-4,90439966;2,98889600
-4,90429966;2,98889600
-4,90419966;2,98889600
-4,90409966;2,98889600
-4,90399966;2,98889600
-4,90389966;2,98889600
-4,90379966;2,98889600
-4,90369966;2,98889600
-4,90359966;2,98889600
-4,90349966;2,98889600
-4,90339966;2,98889600
-4,90329966;2,98889600
-4,90319966;2,98889600
-4,90309966;3,03564800
-4,90299966;2,98889600
-4,90289966;2,98889600
-4,90279966;2,98889600
-4,90269966;2,98889600
-4,90259966;2,98889600
-4,90249966;2,98889600
-4,90239966;2,98889600
-4,90229966;2,94214400
-4,90219966;2,98889600
-4,90209966;2,94214400
-4,90199966;3,03564800
-4,90189966;2,98889600
-4,90179966;2,98889600
-4,90169966;2,98889600
-4,90159966;2,98889600
-4,90149966;2,98889600
-4,90139966;2,98889600
-4,90129966;2,94214400
-4,90119966;2,94214400
