Zeit;Kanal A
-4,98782809;0,60562250
-4,98772409;0,60562250
-4,98762009;0,60562250
-4,98751609;0,60562250
-4,98741209;0,60562250
-4,98730809;0,55902430
-4,98720409;0,60562250
-4,98710009;0,60562250
-4,98699609;0,60562250
-4,98689209;0,60562250
-4,98678809;0,60562250
-4,98668409;0,60562250
-4,98658009;0,60562250
-4,98647609;0,60562250
-4,98637209;0,60562250
-4,98626809;0,60562250
-4,98616409;0,60562250
-4,98606009;0,60562250
-4,98595609;0,60562250
-4,98585209;0,65222070
-4,98574809;0,60562250
-4,98564409;0,60562250
-4,98554009;0,55902430
-4,98543609;0,60562250
-4,98533209;0,60562250
-4,98522809;0,60562250
-4,98512409;0,60562250
-4,98502009;0,55902430
-4,98491609;0,60562250
-4,98481209;0,60562250
-4,98470809;0,60562250
-4,98460409;0,60562250
-4,98450009;0,65222070
-4,98439609;0,60562250
-4,98429209;0,60562250
-4,98418809;0,60562250
-4,98408409;0,60562250
-4,98398009;0,60562250
-4,98387609;0,60562250
-4,98377209;0,60562250
-4,98366809;0,60562250
-4,98356409;0,60562250
-4,98346009;0,60562250
-4,98335609;0,60562250
-4,98325209;0,60562250
-4,98314809;0,60562250
-4,98304409;0,60562250
-4,98294009;0,60562250
-4,98283609;0,65222070
-4,98273209;0,60562250
-4,98262809;0,60562250
-4,98252409;0,65222070
-4,98242009;0,60562250
-4,98231609;0,60562250
-4,98221209;0,60562250
-4,98210809;0,60562250
-4,98200409;0,65222070
-4,98190009;0,60562250
-4,98179609;0,65222070
-4,98169209;0,60562250
-4,98158809;0,60562250
-4,98148409;0,60562250
-4,98138009;0,60562250
-4,98127609;0,60562250
-4,98117209;0,60562250
-4,98106809;0,60562250
-4,98096409;0,60562250
-4,98086009;0,55902430
-4,98075609;0,60562250
-4,98065209;0,60562250
-4,98054809;0,60562250
-4,98044409;0,60562250
-4,98034009;0,60562250
-4,98023609;0,60562250
-4,98013209;0,60562250
-4,98002809;0,60562250
-4,97992409;0,60562250
-4,97982009;0,60562250
-4,97971609;0,60562250
-4,97961209;0,60562250
-4,97950809;0,60562250
-4,97940409;0,60562250
-4,97930009;0,60562250
-4,97919609;0,60562250
-4,97909209;0,60562250
-4,97898809;0,60562250
-4,97888409;0,60562250
-4,97878009;0,60562250
-4,97867609;0,60562250
-4,97857209;0,60562250
-4,97846809;0,60562250
-4,97836409;0,55902430
-4,97826009;0,60562250
-4,97815609;0,60562250
-4,97805209;0,60562250
-4,97794809;0,60562250
-4,97784409;0,60562250
-4,97774009;0,60562250
-4,97763609;0,60562250
-4,97753209;0,60562250
-4,97742809;0,60562250
-4,97732409;0,60562250
-4,97722009;0,60562250
-4,97711609;0,60562250
-4,97701209;0,60562250
-4,97690809;0,60562250
-4,97680409;0,60562250
-4,97670009;0,60562250
-4,97659609;0,60562250
-4,97649209;0,60562250
-4,97638809;0,60562250
-4,97628409;0,60562250
-4,97618009;0,60562250
-4,97607609;0,65222070
-4,97597209;0,60562250
-4,97586809;0,60562250
-4,97576409;0,60562250
-4,97566009;0,65222070
-4,97555609;0,60562250
-4,97545209;0,65222070
-4,97534809;0,60562250
-4,97524409;0,60562250
-4,97514009;0,60562250
-4,97503609;0,60562250
-4,97493209;0,60562250
-4,97482809;0,60562250
-4,97472409;0,65222070
-4,97462009;0,60562250
-4,97451609;0,60562250
-4,97441209;0,60562250
-4,97430809;0,65222070
-4,97420409;0,60562250
-4,97410009;0,60562250
-4,97399609;0,60562250
-4,97389209;0,60562250
-4,97378809;0,60562250
-4,97368409;0,60562250
-4,97358009;0,60562250
-4,97347609;0,60562250
-4,97337209;0,60562250
-4,97326809;0,60562250
-4,97316409;0,60562250
-4,97306009;0,60562250
-4,97295609;0,60562250
-4,97285209;0,60562250
-4,97274809;0,60562250
-4,97264409;0,60562250
-4,97254009;0,60562250
-4,97243609;0,60562250
-4,97233209;0,60562250
-4,97222809;0,60562250
-4,97212409;0,60562250
-4,97202009;0,60562250
-4,97191609;0,60562250
-4,97181209;0,60562250
-4,97170809;0,60562250
-4,97160409;0,60562250
-4,97150009;0,60562250
-4,97139609;0,60562250
-4,97129209;0,60562250
-4,97118809;0,60562250
-4,97108409;0,60562250
-4,97098009;0,60562250
-4,97087609;0,60562250
-4,97077209;0,65222070
-4,97066809;0,60562250
-4,97056409;0,60562250
-4,97046009;0,60562250
-4,97035609;0,60562250
-4,97025209;0,60562250
-4,97014809;0,60562250
-4,97004409;0,60562250
-4,96994009;0,65222070
-4,96983609;0,60562250
-4,96973209;0,60562250
-4,96962809;0,60562250
-4,96952409;0,60562250
-4,96942009;0,60562250
-4,96931609;0,60562250
-4,96921209;0,60562250
-4,96910809;0,60562250
-4,96900409;0,60562250
-4,96890009;0,60562250
-4,96879609;0,60562250
-4,96869209;0,60562250
-4,96858809;0,60562250
-4,96848409;0,60562250
-4,96838009;0,60562250
-4,96827609;0,65222070
-4,96817209;0,60562250
-4,96806809;0,60562250
-4,96796409;0,60562250
-4,96786009;0,60562250
-4,96775609;0,60562250
-4,96765209;0,60562250
-4,96754809;0,60562250
-4,96744409;0,60562250
-4,96734009;0,60562250
-4,96723609;0,60562250
-4,96713209;0,60562250
-4,96702809;0,60562250
-4,96692409;0,60562250
-4,96682009;0,60562250
-4,96671609;0,65222070
-4,96661209;0,65222070
-4,96650809;0,60562250
-4,96640409;0,60562250
-4,96630009;0,60562250
-4,96619609;0,60562250
-4,96609209;0,60562250
-4,96598809;0,60562250
-4,96588409;0,60562250
-4,96578009;0,60562250
-4,96567609;0,60562250
-4,96557209;0,60562250
-4,96546809;0,65222070
-4,96536409;0,60562250
-4,96526009;0,60562250
-4,96515609;0,65222070
-4,96505209;0,60562250
-4,96494809;0,60562250
-4,96484409;0,60562250
-4,96474009;0,60562250
-4,96463609;0,60562250
-4,96453209;0,60562250
-4,96442809;0,60562250
-4,96432409;0,60562250
-4,96422009;0,60562250
-4,96411609;0,60562250
-4,96401209;0,65222070
-4,96390809;0,60562250
-4,96380409;0,60562250
-4,96370009;0,60562250
-4,96359609;0,60562250
-4,96349209;0,60562250
-4,96338809;0,60562250
-4,96328409;0,60562250
-4,96318009;0,65222070
-4,96307609;0,60562250
-4,96297209;0,60562250
-4,96286809;0,60562250
-4,96276409;0,60562250
-4,96266009;0,60562250
-4,96255609;0,60562250
-4,96245209;0,60562250
-4,96234809;0,60562250
-4,96224409;0,60562250
-4,96214009;0,60562250
-4,96203609;0,60562250
-4,96193209;0,60562250
-4,96182809;0,60562250
-4,96172409;0,60562250
-4,96162009;0,60562250
-4,96151609;0,60562250
-4,96141209;0,60562250
-4,96130809;0,60562250
-4,96120409;0,60562250
-4,96110009;0,60562250
-4,96099609;0,60562250
-4,96089209;0,60562250
-4,96078809;0,60562250
-4,96068409;0,60562250
-4,96058009;0,65222070
-4,96047609;0,60562250
-4,96037209;0,60562250
-4,96026809;0,60562250
-4,96016409;0,60562250
-4,96006009;0,60562250
-4,95995609;0,60562250
-4,95985209;0,60562250
-4,95974809;0,60562250
-4,95964409;0,60562250
-4,95954009;0,60562250
-4,95943609;0,60562250
-4,95933209;0,60562250
-4,95922809;0,60562250
-4,95912409;0,65222070
-4,95902009;0,60562250
-4,95891609;0,60562250
-4,95881209;0,60562250
-4,95870809;0,60562250
-4,95860409;0,60562250
-4,95850009;0,60562250
-4,95839609;0,60562250
-4,95829209;0,60562250
-4,95818809;0,60562250
-4,95808409;0,60562250
-4,95798009;0,60562250
-4,95787609;0,65222070
-4,95777209;0,60562250
-4,95766809;0,60562250
-4,95756409;0,60562250
-4,95746009;0,60562250
-4,95735609;0,65222070
-4,95725209;0,60562250
-4,95714809;0,60562250
-4,95704409;0,60562250
-4,95694009;0,60562250
-4,95683609;0,60562250
-4,95673209;0,60562250
-4,95662809;0,60562250
-4,95652409;0,60562250
-4,95642009;0,60562250
-4,95631609;0,60562250
-4,95621209;0,60562250
-4,95610809;0,60562250
-4,95600409;0,60562250
-4,95590009;0,60562250
-4,95579609;0,60562250
-4,95569209;0,65222070
-4,95558809;0,60562250
-4,95548409;0,60562250
-4,95538009;0,60562250
-4,95527609;0,60562250
-4,95517209;0,60562250
-4,95506809;0,60562250
-4,95496409;0,60562250
-4,95486009;0,60562250
-4,95475609;0,60562250
-4,95465209;0,60562250
-4,95454809;0,60562250
-4,95444409;0,60562250
-4,95434009;0,60562250
-4,95423609;0,60562250
-4,95413209;0,60562250
-4,95402809;0,60562250
-4,95392409;0,60562250
-4,95382009;0,60562250
-4,95371609;0,60562250
-4,95361209;0,60562250
-4,95350809;0,60562250
-4,95340409;0,60562250
-4,95330009;0,60562250
-4,95319609;0,60562250
-4,95309209;0,60562250
-4,95298809;0,60562250
-4,95288409;0,60562250
-4,95278009;0,60562250
-4,95267609;0,60562250
-4,95257209;0,60562250
-4,95246809;0,60562250
-4,95236409;0,60562250
-4,95226009;0,60562250
-4,95215609;0,55902430
-4,95205209;0,60562250
-4,95194809;0,60562250
-4,95184409;0,60562250
-4,95174009;0,60562250
-4,95163609;0,60562250
-4,95153209;0,60562250
-4,95142809;0,60562250
-4,95132409;0,60562250
-4,95122009;0,60562250
-4,95111609;0,60562250
-4,95101209;0,60562250
-4,95090809;0,60562250
-4,95080409;0,55902430
-4,95070009;0,60562250
-4,95059609;0,60562250
-4,95049209;0,60562250
-4,95038809;0,60562250
-4,95028409;0,60562250
-4,95018009;0,60562250
-4,95007609;0,60562250
-4,94997209;0,60562250
-4,94986809;0,60562250
-4,94976409;0,60562250
-4,94966009;0,60562250
-4,94955609;0,60562250
-4,94945209;0,60562250
-4,94934809;0,60562250
-4,94924409;0,60562250
-4,94914009;0,60562250
-4,94903609;0,60562250
-4,94893209;0,60562250
-4,94882809;0,60562250
-4,94872409;0,60562250
-4,94862009;0,65222070
-4,94851609;0,60562250
-4,94841209;0,60562250
-4,94830809;0,60562250
-4,94820409;0,60562250
-4,94810009;0,60562250
-4,94799609;0,60562250
-4,94789209;0,60562250
-4,94778809;0,65222070
-4,94768409;0,60562250
-4,94758009;0,65222070
-4,94747609;0,60562250
-4,94737209;0,60562250
-4,94726809;0,60562250
-4,94716409;0,60562250
-4,94706009;0,60562250
-4,94695609;0,60562250
-4,94685209;0,60562250
-4,94674809;0,60562250
-4,94664409;0,60562250
-4,94654009;0,60562250
-4,94643609;0,60562250
-4,94633209;0,60562250
-4,94622809;0,60562250
-4,94612409;0,60562250
-4,94602009;0,60562250
-4,94591609;0,60562250
-4,94581209;0,65222070
-4,94570809;0,60562250
-4,94560409;0,55902430
-4,94550009;0,60562250
-4,94539609;0,60562250
-4,94529209;0,65222070
-4,94518809;0,60562250
-4,94508409;0,60562250
-4,94498009;0,60562250
-4,94487609;0,65222070
-4,94477209;0,60562250
-4,94466809;0,60562250
-4,94456409;0,60562250
-4,94446009;0,60562250
-4,94435609;0,60562250
-4,94425209;0,60562250
-4,94414809;0,60562250
-4,94404409;0,60562250
-4,94394009;0,60562250
-4,94383609;0,60562250
-4,94373209;0,60562250
-4,94362809;0,60562250
-4,94352409;0,60562250
-4,94342009;0,60562250
-4,94331609;0,60562250
-4,94321209;0,60562250
-4,94310809;0,60562250
-4,94300409;0,60562250
-4,94290009;0,60562250
-4,94279609;0,60562250
-4,94269209;0,60562250
-4,94258809;0,60562250
-4,94248409;0,60562250
-4,94238009;0,60562250
-4,94227609;0,60562250
-4,94217209;0,60562250
-4,94206809;0,60562250
-4,94196409;0,60562250
-4,94186009;0,60562250
-4,94175609;0,60562250
-4,94165209;0,60562250
-4,94154809;0,60562250
-4,94144409;0,60562250
-4,94134009;0,55902430
-4,94123609;0,60562250
-4,94113209;0,60562250
-4,94102809;0,60562250
-4,94092409;0,60562250
-4,94082009;0,60562250
-4,94071609;0,60562250
-4,94061209;0,60562250
-4,94050809;0,60562250
-4,94040409;0,60562250
-4,94030009;0,65222070
-4,94019609;0,60562250
-4,94009209;0,60562250
-4,93998809;0,60562250
-4,93988409;0,65222070
-4,93978009;0,60562250
-4,93967609;0,60562250
-4,93957209;0,60562250
-4,93946809;0,60562250
-4,93936409;0,60562250
-4,93926009;0,60562250
-4,93915609;0,60562250
-4,93905209;0,60562250
-4,93894809;0,60562250
-4,93884409;0,60562250
-4,93874009;0,60562250
-4,93863609;0,60562250
-4,93853209;0,60562250
-4,93842809;0,60562250
-4,93832409;0,60562250
-4,93822009;0,60562250
-4,93811609;0,60562250
-4,93801209;0,60562250
-4,93790809;0,65222070
-4,93780409;0,60562250
-4,93770009;0,60562250
-4,93759609;0,60562250
-4,93749209;0,60562250
-4,93738809;0,60562250
-4,93728409;0,60562250
-4,93718009;0,60562250
-4,93707609;0,60562250
-4,93697209;0,60562250
-4,93686809;0,60562250
-4,93676409;0,65222070
-4,93666009;0,60562250
-4,93655609;0,60562250
-4,93645209;0,60562250
-4,93634809;0,65222070
-4,93624409;0,65222070
-4,93614009;0,60562250
-4,93603609;0,60562250
-4,93593209;0,60562250
-4,93582809;0,65222070
-4,93572409;0,60562250
-4,93562009;0,60562250
-4,93551609;0,60562250
-4,93541209;0,60562250
-4,93530809;0,60562250
-4,93520409;0,60562250
-4,93510009;0,60562250
-4,93499609;0,60562250
-4,93489209;0,60562250
-4,93478809;0,60562250
-4,93468409;0,60562250
-4,93458009;0,60562250
-4,93447609;0,60562250
-4,93437209;0,60562250
-4,93426809;0,60562250
-4,93416409;0,60562250
-4,93406009;0,60562250
-4,93395609;0,60562250
-4,93385209;0,60562250
-4,93374809;0,60562250
-4,93364409;0,60562250
-4,93354009;0,65222070
-4,93343609;0,60562250
-4,93333209;0,60562250
-4,93322809;0,60562250
-4,93312410;0,60562250
-4,93302010;0,60562250
-4,93291610;0,60562250
-4,93281210;0,60562250
-4,93270810;0,60562250
-4,93260410;0,60562250
-4,93250010;0,60562250
-4,93239610;0,60562250
-4,93229210;0,60562250
-4,93218810;0,65222070
-4,93208410;0,60562250
-4,93198010;0,60562250
-4,93187610;0,60562250
-4,93177210;0,60562250
-4,93166810;0,60562250
-4,93156410;0,65222070
-4,93146010;0,60562250
-4,93135610;0,60562250
-4,93125210;0,60562250
-4,93114810;0,60562250
-4,93104410;0,60562250
-4,93094010;0,60562250
-4,93083610;0,60562250
-4,93073210;0,60562250
-4,93062810;0,60562250
-4,93052410;0,60562250
-4,93042010;0,60562250
-4,93031610;0,60562250
-4,93021210;0,60562250
-4,93010810;0,60562250
-4,93000410;0,60562250
-4,92990010;0,60562250
-4,92979610;0,60562250
-4,92969210;0,65222070
-4,92958810;0,60562250
-4,92948410;0,60562250
-4,92938010;0,60562250
-4,92927610;0,60562250
-4,92917210;0,60562250
-4,92906810;0,60562250
-4,92896410;0,60562250
-4,92886010;0,60562250
-4,92875610;0,60562250
-4,92865210;0,60562250
-4,92854810;0,60562250
-4,92844410;0,60562250
-4,92834010;0,60562250
-4,92823610;0,65222070
-4,92813210;0,60562250
-4,92802810;0,60562250
-4,92792410;0,65222070
-4,92782010;0,60562250
-4,92771610;0,60562250
-4,92761210;0,60562250
-4,92750810;0,60562250
-4,92740410;0,60562250
-4,92730010;0,60562250
-4,92719610;0,60562250
-4,92709210;0,60562250
-4,92698810;0,60562250
-4,92688410;0,60562250
-4,92678010;0,60562250
-4,92667610;0,60562250
-4,92657210;0,60562250
-4,92646810;0,65222070
-4,92636410;0,60562250
-4,92626010;0,60562250
-4,92615610;0,60562250
-4,92605210;0,60562250
-4,92594810;0,60562250
-4,92584410;0,60562250
-4,92574010;0,60562250
-4,92563610;0,60562250
-4,92553210;0,65222070
-4,92542810;0,60562250
-4,92532410;0,60562250
-4,92522010;0,65222070
-4,92511610;0,60562250
-4,92501210;0,60562250
-4,92490810;0,60562250
-4,92480410;0,60562250
-4,92470010;0,60562250
-4,92459610;0,60562250
-4,92449210;0,60562250
-4,92438810;0,65222070
-4,92428410;0,65222070
-4,92418010;0,60562250
-4,92407610;0,60562250
-4,92397210;0,60562250
-4,92386810;0,60562250
-4,92376410;0,60562250
-4,92366010;0,60562250
-4,92355610;0,60562250
-4,92345210;0,60562250
-4,92334810;0,60562250
-4,92324410;0,60562250
-4,92314010;0,60562250
-4,92303610;0,60562250
-4,92293210;0,60562250
-4,92282810;0,60562250
-4,92272410;0,60562250
-4,92262010;0,60562250
-4,92251610;0,60562250
-4,92241210;0,60562250
-4,92230810;0,60562250
-4,92220410;0,60562250
-4,92210010;0,60562250
-4,92199610;0,60562250
-4,92189210;0,60562250
-4,92178810;0,60562250
-4,92168410;0,60562250
-4,92158010;0,60562250
-4,92147610;0,60562250
-4,92137210;0,60562250
-4,92126810;0,60562250
-4,92116410;0,60562250
-4,92106010;0,60562250
-4,92095610;0,60562250
-4,92085210;0,60562250
-4,92074810;0,60562250
-4,92064410;0,60562250
-4,92054010;0,60562250
-4,92043610;0,60562250
-4,92033210;0,60562250
-4,92022810;0,60562250
-4,92012410;0,60562250
-4,92002010;0,60562250
-4,91991610;0,65222070
-4,91981210;0,60562250
-4,91970810;0,65222070
-4,91960410;0,60562250
-4,91950010;0,60562250
-4,91939610;0,60562250
-4,91929210;0,60562250
-4,91918810;0,60562250
-4,91908410;0,60562250
-4,91898010;0,60562250
-4,91887610;0,65222070
-4,91877210;0,60562250
-4,91866810;0,60562250
-4,91856410;0,60562250
-4,91846010;0,60562250
-4,91835610;0,60562250
-4,91825210;0,60562250
-4,91814810;0,60562250
-4,91804410;0,60562250
-4,91794010;0,60562250
-4,91783610;0,60562250
-4,91773210;0,60562250
-4,91762810;0,60562250
-4,91752410;0,60562250
-4,91742010;0,60562250
-4,91731610;0,60562250
-4,91721210;0,60562250
-4,91710810;0,60562250
-4,91700410;0,60562250
-4,91690010;0,60562250
-4,91679610;0,60562250
-4,91669210;0,65222070
-4,91658810;0,60562250
-4,91648410;0,60562250
-4,91638010;0,60562250
-4,91627610;0,60562250
-4,91617210;0,60562250
-4,91606810;0,60562250
-4,91596410;0,60562250
-4,91586010;0,60562250
-4,91575610;0,60562250
-4,91565210;0,60562250
-4,91554810;0,60562250
-4,91544410;0,60562250
-4,91534010;0,60562250
-4,91523610;0,60562250
-4,91513210;0,60562250
-4,91502810;0,65222070
-4,91492410;0,60562250
-4,91482010;0,60562250
-4,91471610;0,65222070
-4,91461210;0,60562250
-4,91450810;0,60562250
-4,91440410;0,60562250
-4,91430010;0,60562250
-4,91419610;0,60562250
-4,91409210;0,60562250
-4,91398810;0,60562250
-4,91388410;0,60562250
-4,91378010;0,60562250
-4,91367610;0,60562250
-4,91357210;0,60562250
-4,91346810;0,60562250
-4,91336410;0,60562250
-4,91326010;0,60562250
-4,91315610;0,60562250
-4,91305210;0,60562250
-4,91294810;0,60562250
-4,91284410;0,60562250
-4,91274010;0,60562250
-4,91263610;0,60562250
-4,91253210;0,60562250
-4,91242810;0,60562250
-4,91232410;0,60562250
-4,91222010;0,60562250
-4,91211610;0,60562250
-4,91201210;0,60562250
-4,91190810;0,60562250
-4,91180410;0,60562250
-4,91170010;0,60562250
-4,91159610;0,60562250
-4,91149210;0,60562250
-4,91138810;0,60562250
-4,91128410;0,60562250
-4,91118010;0,60562250
-4,91107610;0,60562250
-4,91097210;0,60562250
-4,91086810;0,65222070
-4,91076410;0,60562250
-4,91066010;0,60562250
-4,91055610;0,65222070
-4,91045210;0,60562250
-4,91034810;0,60562250
-4,91024410;0,60562250
-4,91014010;0,60562250
-4,91003610;0,60562250
-4,90993210;0,60562250
-4,90982810;0,60562250
-4,90972410;0,60562250
-4,90962010;0,60562250
-4,90951610;0,60562250
-4,90941210;0,65222070
-4,90930810;0,60562250
-4,90920410;0,60562250
-4,90910010;0,60562250
-4,90899610;0,60562250
-4,90889210;0,60562250
-4,90878810;0,60562250
-4,90868410;0,60562250
-4,90858010;0,60562250
-4,90847610;0,65222070
-4,90837210;0,60562250
-4,90826810;0,60562250
-4,90816410;0,60562250
-4,90806010;0,60562250
-4,90795610;0,60562250
-4,90785210;0,65222070
-4,90774810;0,60562250
-4,90764410;0,65222070
-4,90754010;0,60562250
-4,90743610;0,60562250
-4,90733210;0,60562250
-4,90722810;0,60562250
-4,90712410;0,60562250
-4,90702010;0,60562250
-4,90691610;0,60562250
-4,90681210;0,60562250
-4,90670810;0,60562250
-4,90660410;0,60562250
-4,90650010;0,60562250
-4,90639610;0,60562250
-4,90629210;0,60562250
-4,90618810;0,60562250
-4,90608410;0,65222070
-4,90598010;0,60562250
-4,90587610;0,60562250
-4,90577210;0,60562250
-4,90566810;0,60562250
-4,90556410;0,60562250
-4,90546010;0,55902430
-4,90535610;0,60562250
-4,90525210;0,60562250
-4,90514810;0,55902430
-4,90504410;0,60562250
-4,90494010;0,60562250
-4,90483610;0,60562250
-4,90473210;0,60562250
-4,90462810;0,60562250
-4,90452410;0,60562250
-4,90442010;0,60562250
-4,90431610;0,60562250
-4,90421210;0,60562250
-4,90410810;0,65222070
-4,90400410;0,60562250
-4,90390010;0,60562250
-4,90379610;0,60562250
-4,90369210;0,60562250
-4,90358810;0,60562250
-4,90348410;0,60562250
-4,90338010;0,60562250
-4,90327610;0,60562250
-4,90317210;0,60562250
-4,90306810;0,60562250
-4,90296410;0,60562250
-4,90286010;0,65222070
-4,90275610;0,60562250
-4,90265210;0,60562250
-4,90254810;0,65222070
-4,90244410;0,60562250
-4,90234010;0,60562250
-4,90223610;0,60562250
-4,90213210;0,60562250
-4,90202810;0,60562250
-4,90192410;0,60562250
-4,90182010;0,65222070
-4,90171610;0,60562250
-4,90161210;0,60562250
-4,90150810;0,60562250
-4,90140410;0,60562250
-4,90130010;0,60562250
-4,90119610;0,60562250
-4,90109210;0,60562250
-4,90098810;0,60562250
-4,90088410;0,60562250
-4,90078010;0,60562250
-4,90067610;0,60562250
-4,90057210;0,60562250
-4,90046810;0,65222070
-4,90036410;0,60562250
-4,90026010;0,60562250
-4,90015610;0,60562250
-4,90005210;0,60562250
-4,89994810;0,60562250
-4,89984410;0,60562250
-4,89974010;0,60562250
-4,89963610;0,60562250
-4,89953210;0,60562250
-4,89942810;0,60562250
-4,89932410;0,60562250
-4,89922010;0,60562250
-4,89911610;0,65222070
-4,89901210;0,60562250
-4,89890810;0,60562250
-4,89880410;0,60562250
-4,89870010;0,60562250
-4,89859610;0,60562250
-4,89849210;0,60562250
-4,89838810;0,60562250
-4,89828410;0,60562250
-4,89818010;0,60562250
-4,89807610;0,60562250
-4,89797210;0,60562250
-4,89786810;0,60562250
-4,89776410;0,60562250
-4,89766010;0,60562250
-4,89755610;0,60562250
-4,89745210;0,60562250
-4,89734810;0,60562250
-4,89724410;0,60562250
-4,89714010;0,60562250
-4,89703610;0,60562250
-4,89693210;0,60562250
-4,89682810;0,65222070
-4,89672410;0,60562250
-4,89662010;0,60562250
-4,89651610;0,60562250
-4,89641210;0,65222070
-4,89630810;0,65222070
-4,89620410;0,60562250
-4,89610010;0,60562250
-4,89599610;0,60562250
-4,89589210;0,60562250
-4,89578810;0,60562250
-4,89568410;0,60562250
-4,89558010;0,60562250
-4,89547610;0,60562250
-4,89537210;0,60562250
-4,89526810;0,60562250
-4,89516410;0,65222070
-4,89506010;0,60562250
-4,89495610;0,55902430
-4,89485210;0,60562250
-4,89474810;0,60562250
-4,89464410;0,65222070
-4,89454010;0,60562250
-4,89443610;0,60562250
-4,89433210;0,60562250
-4,89422810;0,60562250
-4,89412410;0,60562250
-4,89402010;0,60562250
-4,89391610;0,60562250
-4,89381210;0,60562250
-4,89370810;0,60562250
-4,89360410;0,60562250
-4,89350010;0,60562250
-4,89339610;0,60562250
-4,89329210;0,60562250
-4,89318810;0,60562250
-4,89308410;0,60562250
-4,89298010;0,60562250
-4,89287610;0,60562250
-4,89277210;0,60562250
-4,89266810;0,65222070
-4,89256410;0,60562250
-4,89246010;0,60562250
-4,89235610;0,60562250
-4,89225210;0,60562250
-4,89214810;0,60562250
-4,89204410;0,60562250
-4,89194010;0,55902430
-4,89183610;0,60562250
-4,89173210;0,60562250
-4,89162810;0,60562250
-4,89152410;0,60562250
-4,89142010;0,60562250
-4,89131610;0,60562250
-4,89121210;0,65222070
-4,89110810;0,60562250
-4,89100410;0,60562250
-4,89090010;0,60562250
-4,89079610;0,60562250
-4,89069210;0,60562250
-4,89058810;0,60562250
-4,89048410;0,60562250
-4,89038010;0,60562250
-4,89027610;0,60562250
-4,89017210;0,60562250
-4,89006810;0,60562250
-4,88996410;0,60562250
-4,88986010;0,55902430
-4,88975610;0,60562250
-4,88965210;0,65222070
-4,88954810;0,60562250
-4,88944410;0,60562250
-4,88934010;0,60562250
-4,88923610;0,60562250
-4,88913210;0,60562250
-4,88902810;0,60562250
-4,88892410;0,60562250
-4,88882010;0,60562250
-4,88871610;0,60562250
-4,88861210;0,60562250
-4,88850810;0,60562250
