Zeit;Kanal A
-4,98777725;1,16464700
-4,98767325;1,11804900
-4,98756925;1,11804900
-4,98746525;1,16464700
-4,98736125;1,11804900
-4,98725725;1,11804900
-4,98715325;1,11804900
-4,98704925;1,11804900
-4,98694525;1,11804900
-4,98684125;1,11804900
-4,98673725;1,11804900
-4,98663325;1,11804900
-4,98652925;1,11804900
-4,98642525;1,11804900
-4,98632125;1,11804900
-4,98621725;1,11804900
-4,98611325;1,16464700
-4,98600925;1,11804900
-4,98590525;1,11804900
-4,98580125;1,16464700
-4,98569725;1,11804900
-4,98559325;1,16464700
-4,98548925;1,11804900
-4,98538525;1,11804900
-4,98528125;1,11804900
-4,98517725;1,11804900
-4,98507325;1,16464700
-4,98496925;1,16464700
-4,98486525;1,11804900
-4,98476125;1,11804900
-4,98465725;1,11804900
-4,98455325;1,16464700
-4,98444925;1,11804900
-4,98434525;1,11804900
-4,98424125;1,11804900
-4,98413725;1,11804900
-4,98403325;1,11804900
-4,98392925;1,11804900
-4,98382525;1,11804900
-4,98372125;1,11804900
-4,98361725;1,11804900
-4,98351325;1,16464700
-4,98340925;1,11804900
-4,98330525;1,11804900
-4,98320125;1,11804900
-4,98309725;1,11804900
-4,98299325;1,11804900
-4,98288925;1,16464700
-4,98278525;1,11804900
-4,98268125;1,16464700
-4,98257725;1,11804900
-4,98247325;1,11804900
-4,98236925;1,16464700
-4,98226525;1,11804900
-4,98216125;1,11804900
-4,98205725;1,11804900
-4,98195325;1,11804900
-4,98184925;1,16464700
-4,98174525;1,11804900
-4,98164125;1,11804900
-4,98153725;1,11804900
-4,98143325;1,11804900
-4,98132925;1,11804900
-4,98122525;1,11804900
-4,98112125;1,11804900
-4,98101725;1,11804900
-4,98091325;1,11804900
-4,98080925;1,11804900
-4,98070525;1,11804900
-4,98060125;1,11804900
-4,98049725;1,11804900
-4,98039325;1,11804900
-4,98028925;1,11804900
-4,98018525;1,11804900
-4,98008125;1,11804900
-4,97997725;1,11804900
-4,97987325;1,11804900
-4,97976925;1,11804900
-4,97966525;1,11804900
-4,97956125;1,11804900
-4,97945725;1,11804900
-4,97935325;1,16464700
-4,97924925;1,11804900
-4,97914525;1,16464700
-4,97904125;1,11804900
-4,97893725;1,11804900
-4,97883325;1,16464700
-4,97872925;1,11804900
-4,97862525;1,11804900
-4,97852125;1,11804900
-4,97841725;1,16464700
-4,97831325;1,11804900
-4,97820925;1,11804900
-4,97810525;1,11804900
-4,97800125;1,11804900
-4,97789725;1,11804900
-4,97779325;1,11804900
-4,97768925;1,11804900
-4,97758525;1,11804900
-4,97748125;1,11804900
-4,97737725;1,11804900
-4,97727325;1,11804900
-4,97716925;1,11804900
-4,97706525;1,11804900
-4,97696125;1,11804900
-4,97685725;1,11804900
-4,97675325;1,11804900
-4,97664925;1,11804900
-4,97654525;1,11804900
-4,97644125;1,11804900
-4,97633725;1,11804900
-4,97623325;1,11804900
-4,97612925;1,11804900
-4,97602525;1,16464700
-4,97592125;1,11804900
-4,97581725;1,11804900
-4,97571325;1,11804900
-4,97560925;1,16464700
-4,97550525;1,11804900
-4,97540125;1,11804900
-4,97529725;1,11804900
-4,97519325;1,11804900
-4,97508925;1,11804900
-4,97498525;1,11804900
-4,97488125;1,11804900
-4,97477725;1,16464700
-4,97467325;1,11804900
-4,97456925;1,11804900
-4,97446525;1,11804900
-4,97436125;1,11804900
-4,97425725;1,11804900
-4,97415325;1,16464700
-4,97404925;1,11804900
-4,97394525;1,11804900
-4,97384125;1,11804900
-4,97373725;1,11804900
-4,97363325;1,11804900
-4,97352925;1,11804900
-4,97342525;1,11804900
-4,97332125;1,11804900
-4,97321725;1,11804900
-4,97311325;1,11804900
-4,97300925;1,11804900
-4,97290525;1,16464700
-4,97280125;1,11804900
-4,97269725;1,11804900
-4,97259325;1,11804900
-4,97248925;1,16464700
-4,97238525;1,16464700
-4,97228125;1,11804900
-4,97217725;1,16464700
-4,97207325;1,11804900
-4,97196925;1,11804900
-4,97186525;1,16464700
-4,97176125;1,11804900
-4,97165725;1,16464700
-4,97155325;1,11804900
-4,97144925;1,11804900
-4,97134525;1,11804900
-4,97124125;1,11804900
-4,97113725;1,16464700
-4,97103325;1,11804900
-4,97092925;1,11804900
-4,97082525;1,16464700
-4,97072125;1,16464700
-4,97061725;1,11804900
-4,97051325;1,11804900
-4,97040925;1,11804900
-4,97030525;1,11804900
-4,97020125;1,11804900
-4,97009725;1,11804900
-4,96999325;1,11804900
-4,96988925;1,11804900
-4,96978525;1,16464700
-4,96968125;1,11804900
-4,96957725;1,11804900
-4,96947325;1,11804900
-4,96936925;1,11804900
-4,96926525;1,11804900
-4,96916125;1,11804900
-4,96905725;1,11804900
-4,96895325;1,11804900
-4,96884925;1,11804900
-4,96874525;1,11804900
-4,96864125;1,16464700
-4,96853725;1,11804900
-4,96843325;1,11804900
-4,96832925;1,11804900
-4,96822525;1,16464700
-4,96812125;1,16464700
-4,96801725;1,11804900
-4,96791325;1,11804900
-4,96780925;1,11804900
-4,96770525;1,16464700
-4,96760125;1,16464700
-4,96749725;1,11804900
-4,96739325;1,16464700
-4,96728925;1,11804900
-4,96718525;1,16464700
-4,96708125;1,16464700
-4,96697725;1,11804900
-4,96687325;1,16464700
-4,96676925;1,11804900
-4,96666525;1,11804900
-4,96656125;1,11804900
-4,96645725;1,11804900
-4,96635325;1,11804900
-4,96624925;1,11804900
-4,96614525;1,11804900
-4,96604125;1,11804900
-4,96593725;1,16464700
-4,96583325;1,11804900
-4,96572925;1,11804900
-4,96562525;1,11804900
-4,96552125;1,11804900
-4,96541725;1,11804900
-4,96531325;1,16464700
-4,96520925;1,11804900
-4,96510525;1,16464700
-4,96500125;1,11804900
-4,96489725;1,16464700
-4,96479325;1,11804900
-4,96468925;1,11804900
-4,96458525;1,11804900
-4,96448125;1,11804900
-4,96437725;1,11804900
-4,96427325;1,16464700
-4,96416925;1,11804900
-4,96406525;1,11804900
-4,96396125;1,16464700
-4,96385725;1,11804900
-4,96375325;1,16464700
-4,96364925;1,11804900
-4,96354525;1,11804900
-4,96344125;1,16464700
-4,96333725;1,11804900
-4,96323325;1,11804900
-4,96312925;1,16464700
-4,96302525;1,16464700
-4,96292125;1,11804900
-4,96281725;1,11804900
-4,96271325;1,11804900
-4,96260925;1,16464700
-4,96250525;1,16464700
-4,96240125;1,16464700
-4,96229725;1,11804900
-4,96219325;1,11804900
-4,96208925;1,11804900
-4,96198525;1,11804900
-4,96188125;1,11804900
-4,96177725;1,11804900
-4,96167325;1,11804900
-4,96156925;1,11804900
-4,96146525;1,11804900
-4,96136125;1,11804900
-4,96125725;1,11804900
-4,96115325;1,11804900
-4,96104925;1,16464700
-4,96094525;1,16464700
-4,96084125;1,11804900
-4,96073725;1,11804900
-4,96063325;1,11804900
-4,96052925;1,11804900
-4,96042525;1,11804900
-4,96032125;1,11804900
-4,96021725;1,11804900
-4,96011325;1,11804900
-4,96000925;1,11804900
-4,95990525;1,11804900
-4,95980125;1,11804900
-4,95969725;1,11804900
-4,95959325;1,11804900
-4,95948925;1,11804900
-4,95938525;1,11804900
-4,95928125;1,11804900
-4,95917725;1,11804900
-4,95907325;1,11804900
-4,95896925;1,16464700
-4,95886525;1,11804900
-4,95876125;1,11804900
-4,95865725;1,11804900
-4,95855325;1,11804900
-4,95844925;1,16464700
-4,95834525;1,11804900
-4,95824125;1,11804900
-4,95813725;1,11804900
-4,95803325;1,16464700
-4,95792925;1,11804900
-4,95782525;1,11804900
-4,95772125;1,11804900
-4,95761725;1,11804900
-4,95751325;1,16464700
-4,95740925;1,16464700
-4,95730525;1,11804900
-4,95720125;1,11804900
-4,95709725;1,11804900
-4,95699325;1,11804900
-4,95688925;1,11804900
-4,95678525;1,11804900
-4,95668125;1,11804900
-4,95657725;1,11804900
-4,95647325;1,11804900
-4,95636925;1,11804900
-4,95626525;1,11804900
-4,95616125;1,16464700
-4,95605725;1,11804900
-4,95595325;1,11804900
-4,95584925;1,11804900
-4,95574525;1,11804900
-4,95564125;1,11804900
-4,95553725;1,11804900
-4,95543325;1,11804900
-4,95532925;1,11804900
-4,95522525;1,11804900
-4,95512125;1,11804900
-4,95501725;1,11804900
-4,95491325;1,11804900
-4,95480925;1,11804900
-4,95470525;1,07145100
-4,95460125;1,11804900
-4,95449725;1,11804900
-4,95439325;1,07145100
-4,95428925;1,11804900
-4,95418525;1,11804900
-4,95408125;1,11804900
-4,95397725;1,11804900
-4,95387325;1,11804900
-4,95376925;1,11804900
-4,95366525;1,11804900
-4,95356125;1,16464700
-4,95345725;1,11804900
-4,95335325;1,11804900
-4,95324925;1,11804900
-4,95314525;1,16464700
-4,95304125;1,11804900
-4,95293725;1,11804900
-4,95283325;1,11804900
-4,95272925;1,11804900
-4,95262525;1,11804900
-4,95252125;1,11804900
-4,95241725;1,11804900
-4,95231325;1,16464700
-4,95220925;1,11804900
-4,95210525;1,11804900
-4,95200125;1,11804900
-4,95189725;1,16464700
-4,95179325;1,16464700
-4,95168925;1,11804900
-4,95158525;1,11804900
-4,95148125;1,11804900
-4,95137725;1,11804900
-4,95127325;1,11804900
-4,95116925;1,11804900
-4,95106525;1,11804900
-4,95096125;1,11804900
-4,95085725;1,11804900
-4,95075325;1,11804900
-4,95064925;1,11804900
-4,95054525;1,11804900
-4,95044125;1,16464700
-4,95033725;1,11804900
-4,95023325;1,11804900
-4,95012925;1,11804900
-4,95002525;1,11804900
-4,94992125;1,16464700
-4,94981725;1,11804900
-4,94971325;1,11804900
-4,94960925;1,11804900
-4,94950525;1,16464700
-4,94940125;1,11804900
-4,94929725;1,16464700
-4,94919325;1,11804900
-4,94908925;1,16464700
-4,94898525;1,11804900
-4,94888125;1,16464700
-4,94877725;1,11804900
-4,94867325;1,11804900
-4,94856925;1,11804900
-4,94846525;1,11804900
-4,94836125;1,07145100
-4,94825725;1,11804900
-4,94815325;1,16464700
-4,94804925;1,16464700
-4,94794525;1,11804900
-4,94784125;1,11804900
-4,94773725;1,11804900
-4,94763325;1,11804900
-4,94752925;1,16464700
-4,94742525;1,11804900
-4,94732125;1,11804900
-4,94721725;1,11804900
-4,94711325;1,11804900
-4,94700925;1,11804900
-4,94690525;1,11804900
-4,94680125;1,11804900
-4,94669725;1,11804900
-4,94659325;1,11804900
-4,94648925;1,11804900
-4,94638525;1,16464700
-4,94628125;1,16464700
-4,94617725;1,16464700
-4,94607325;1,11804900
-4,94596925;1,11804900
-4,94586525;1,11804900
-4,94576125;1,16464700
-4,94565725;1,11804900
-4,94555325;1,11804900
-4,94544925;1,11804900
-4,94534525;1,11804900
-4,94524125;1,11804900
-4,94513725;1,11804900
-4,94503325;1,11804900
-4,94492925;1,11804900
-4,94482525;1,11804900
-4,94472125;1,11804900
-4,94461725;1,11804900
-4,94451325;1,16464700
-4,94440925;1,11804900
-4,94430525;1,11804900
-4,94420125;1,11804900
-4,94409725;1,11804900
-4,94399325;1,11804900
-4,94388925;1,11804900
-4,94378525;1,11804900
-4,94368125;1,11804900
-4,94357725;1,11804900
-4,94347325;1,11804900
-4,94336925;1,11804900
-4,94326525;1,11804900
-4,94316125;1,11804900
-4,94305725;1,11804900
-4,94295325;1,11804900
-4,94284925;1,11804900
-4,94274525;1,11804900
-4,94264125;1,11804900
-4,94253725;1,11804900
-4,94243325;1,11804900
-4,94232925;1,11804900
-4,94222525;1,11804900
-4,94212125;1,11804900
-4,94201725;1,11804900
-4,94191325;1,11804900
-4,94180925;1,11804900
-4,94170525;1,11804900
-4,94160125;1,11804900
-4,94149725;1,11804900
-4,94139325;1,11804900
-4,94128925;1,16464700
-4,94118525;1,11804900
-4,94108125;1,11804900
-4,94097725;1,11804900
-4,94087325;1,11804900
-4,94076925;1,11804900
-4,94066525;1,11804900
-4,94056125;1,11804900
-4,94045725;1,11804900
-4,94035325;1,16464700
-4,94024925;1,11804900
-4,94014525;1,11804900
-4,94004125;1,11804900
-4,93993725;1,11804900
-4,93983325;1,11804900
-4,93972925;1,11804900
-4,93962525;1,11804900
-4,93952125;1,11804900
-4,93941725;1,11804900
-4,93931325;1,11804900
-4,93920925;1,11804900
-4,93910525;1,11804900
-4,93900125;1,11804900
-4,93889725;1,11804900
-4,93879325;1,11804900
-4,93868925;1,16464700
-4,93858525;1,11804900
-4,93848125;1,11804900
-4,93837725;1,11804900
-4,93827325;1,11804900
-4,93816925;1,11804900
-4,93806525;1,11804900
-4,93796125;1,11804900
-4,93785725;1,11804900
-4,93775325;1,07145100
-4,93764925;1,16464700
-4,93754525;1,11804900
-4,93744125;1,11804900
-4,93733725;1,11804900
-4,93723325;1,11804900
-4,93712925;1,11804900
-4,93702525;1,11804900
-4,93692125;1,11804900
-4,93681725;1,16464700
-4,93671325;1,16464700
-4,93660925;1,11804900
-4,93650525;1,11804900
-4,93640125;1,16464700
-4,93629725;1,11804900
-4,93619325;1,11804900
-4,93608925;1,11804900
-4,93598525;1,11804900
-4,93588125;1,11804900
-4,93577725;1,16464700
-4,93567325;1,11804900
-4,93556925;1,16464700
-4,93546525;1,11804900
-4,93536125;1,11804900
-4,93525725;1,11804900
-4,93515325;1,11804900
-4,93504925;1,11804900
-4,93494525;1,16464700
-4,93484125;1,11804900
-4,93473725;1,11804900
-4,93463325;1,11804900
-4,93452925;1,11804900
-4,93442525;1,11804900
-4,93432125;1,11804900
-4,93421725;1,11804900
-4,93411325;1,11804900
-4,93400925;1,11804900
-4,93390525;1,11804900
-4,93380125;1,11804900
-4,93369725;1,11804900
-4,93359325;1,11804900
-4,93348925;1,11804900
-4,93338525;1,11804900
-4,93328125;1,11804900
-4,93317725;1,11804900
-4,93307325;1,11804900
-4,93296925;1,11804900
-4,93286525;1,11804900
-4,93276125;1,16464700
-4,93265725;1,11804900
-4,93255325;1,11804900
-4,93244925;1,11804900
-4,93234525;1,11804900
-4,93224125;1,16464700
-4,93213725;1,11804900
-4,93203325;1,11804900
-4,93192925;1,11804900
-4,93182525;1,11804900
-4,93172125;1,16464700
-4,93161725;1,11804900
-4,93151325;1,11804900
-4,93140925;1,11804900
-4,93130525;1,11804900
-4,93120125;1,11804900
-4,93109725;1,11804900
-4,93099325;1,11804900
-4,93088925;1,11804900
-4,93078525;1,11804900
-4,93068125;1,11804900
-4,93057725;1,11804900
-4,93047325;1,16464700
-4,93036925;1,16464700
-4,93026525;1,11804900
-4,93016125;1,11804900
-4,93005725;1,11804900
-4,92995325;1,11804900
-4,92984925;1,11804900
-4,92974525;1,11804900
-4,92964125;1,11804900
-4,92953725;1,16464700
-4,92943325;1,11804900
-4,92932925;1,11804900
-4,92922525;1,11804900
-4,92912125;1,16464700
-4,92901725;1,11804900
-4,92891325;1,11804900
-4,92880925;1,11804900
-4,92870525;1,11804900
-4,92860125;1,11804900
-4,92849725;1,16464700
-4,92839325;1,11804900
-4,92828925;1,11804900
-4,92818525;1,11804900
-4,92808125;1,11804900
-4,92797725;1,11804900
-4,92787325;1,11804900
-4,92776925;1,11804900
-4,92766525;1,11804900
-4,92756125;1,11804900
-4,92745725;1,11804900
-4,92735325;1,16464700
-4,92724925;1,11804900
-4,92714525;1,16464700
-4,92704125;1,11804900
-4,92693725;1,11804900
-4,92683325;1,16464700
-4,92672925;1,11804900
-4,92662525;1,11804900
-4,92652125;1,11804900
-4,92641725;1,11804900
-4,92631325;1,11804900
-4,92620925;1,16464700
-4,92610525;1,16464700
-4,92600125;1,11804900
-4,92589725;1,11804900
-4,92579325;1,11804900
-4,92568925;1,11804900
-4,92558525;1,16464700
-4,92548125;1,11804900
-4,92537725;1,11804900
-4,92527325;1,11804900
-4,92516925;1,11804900
-4,92506525;1,11804900
-4,92496125;1,11804900
-4,92485725;1,11804900
-4,92475325;1,11804900
-4,92464925;1,11804900
-4,92454525;1,11804900
-4,92444125;1,11804900
-4,92433725;1,11804900
-4,92423325;1,11804900
-4,92412925;1,11804900
-4,92402525;1,11804900
-4,92392125;1,11804900
-4,92381725;1,11804900
-4,92371325;1,16464700
-4,92360925;1,11804900
-4,92350525;1,16464700
-4,92340125;1,11804900
-4,92329725;1,11804900
-4,92319325;1,11804900
-4,92308925;1,11804900
-4,92298525;1,11804900
-4,92288125;1,11804900
-4,92277725;1,11804900
-4,92267325;1,11804900
-4,92256925;1,11804900
-4,92246525;1,11804900
-4,92236125;1,11804900
-4,92225725;1,11804900
-4,92215325;1,11804900
-4,92204925;1,11804900
-4,92194525;1,11804900
-4,92184125;1,11804900
-4,92173725;1,11804900
-4,92163325;1,11804900
-4,92152925;1,11804900
-4,92142525;1,11804900
-4,92132125;1,11804900
-4,92121725;1,11804900
-4,92111325;1,11804900
-4,92100925;1,11804900
-4,92090525;1,16464700
-4,92080125;1,11804900
-4,92069725;1,11804900
-4,92059325;1,16464700
-4,92048925;1,11804900
-4,92038525;1,11804900
-4,92028125;1,11804900
-4,92017725;1,11804900
-4,92007325;1,11804900
-4,91996925;1,11804900
-4,91986525;1,11804900
-4,91976125;1,11804900
-4,91965725;1,11804900
-4,91955325;1,11804900
-4,91944925;1,11804900
-4,91934525;1,11804900
-4,91924125;1,11804900
-4,91913725;1,11804900
-4,91903325;1,11804900
-4,91892925;1,11804900
-4,91882525;1,11804900
-4,91872125;1,11804900
-4,91861725;1,11804900
-4,91851325;1,11804900
-4,91840925;1,11804900
-4,91830525;1,11804900
-4,91820125;1,11804900
-4,91809725;1,11804900
-4,91799325;1,11804900
-4,91788925;1,11804900
-4,91778525;1,11804900
-4,91768125;1,11804900
-4,91757725;1,11804900
-4,91747325;1,07145100
-4,91736925;1,11804900
-4,91726525;1,11804900
-4,91716125;1,11804900
-4,91705725;1,16464700
-4,91695325;1,11804900
-4,91684925;1,11804900
-4,91674525;1,11804900
-4,91664125;1,11804900
-4,91653725;1,11804900
-4,91643325;1,11804900
-4,91632925;1,11804900
-4,91622525;1,11804900
-4,91612125;1,11804900
-4,91601725;1,11804900
-4,91591325;1,11804900
-4,91580925;1,11804900
-4,91570525;1,11804900
-4,91560125;1,11804900
-4,91549725;1,11804900
-4,91539325;1,11804900
-4,91528925;1,11804900
-4,91518525;1,11804900
-4,91508125;1,11804900
-4,91497725;1,11804900
-4,91487325;1,11804900
-4,91476925;1,11804900
-4,91466525;1,11804900
-4,91456125;1,11804900
-4,91445725;1,11804900
-4,91435325;1,11804900
-4,91424925;1,11804900
-4,91414525;1,11804900
-4,91404125;1,11804900
-4,91393725;1,16464700
-4,91383325;1,11804900
-4,91372925;1,11804900
-4,91362525;1,11804900
-4,91352125;1,11804900
-4,91341725;1,11804900
-4,91331325;1,11804900
-4,91320925;1,11804900
-4,91310525;1,11804900
-4,91300125;1,11804900
-4,91289725;1,11804900
-4,91279325;1,11804900
-4,91268925;1,16464700
-4,91258525;1,11804900
-4,91248125;1,11804900
-4,91237725;1,11804900
-4,91227325;1,11804900
-4,91216925;1,11804900
-4,91206525;1,11804900
-4,91196125;1,16464700
-4,91185725;1,11804900
-4,91175325;1,11804900
-4,91164925;1,11804900
-4,91154525;1,11804900
-4,91144125;1,11804900
-4,91133725;1,16464700
-4,91123325;1,11804900
-4,91112925;1,11804900
-4,91102525;1,11804900
-4,91092125;1,11804900
-4,91081725;1,11804900
-4,91071325;1,16464700
-4,91060925;1,11804900
-4,91050525;1,11804900
-4,91040125;1,11804900
-4,91029725;1,11804900
-4,91019325;1,07145100
-4,91008925;1,11804900
-4,90998525;1,11804900
-4,90988125;1,11804900
-4,90977725;1,11804900
-4,90967325;1,11804900
-4,90956925;1,11804900
-4,90946525;1,11804900
-4,90936125;1,16464700
-4,90925725;1,11804900
-4,90915325;1,11804900
-4,90904925;1,11804900
-4,90894525;1,11804900
-4,90884125;1,11804900
-4,90873725;1,16464700
-4,90863325;1,11804900
-4,90852925;1,11804900
-4,90842525;1,11804900
-4,90832125;1,11804900
-4,90821725;1,11804900
-4,90811325;1,11804900
-4,90800925;1,11804900
-4,90790525;1,16464700
-4,90780125;1,11804900
-4,90769725;1,11804900
-4,90759325;1,11804900
-4,90748925;1,11804900
-4,90738525;1,11804900
-4,90728125;1,11804900
-4,90717725;1,11804900
-4,90707325;1,11804900
-4,90696925;1,11804900
-4,90686525;1,16464700
-4,90676125;1,16464700
-4,90665725;1,11804900
-4,90655325;1,11804900
-4,90644925;1,16464700
-4,90634525;1,16464700
-4,90624125;1,11804900
-4,90613725;1,16464700
-4,90603325;1,11804900
-4,90592925;1,16464700
-4,90582525;1,11804900
-4,90572125;1,11804900
-4,90561725;1,11804900
-4,90551325;1,16464700
-4,90540925;1,11804900
-4,90530525;1,11804900
-4,90520125;1,11804900
-4,90509725;1,11804900
-4,90499325;1,11804900
-4,90488925;1,11804900
-4,90478525;1,11804900
-4,90468125;1,11804900
-4,90457725;1,11804900
-4,90447325;1,16464700
-4,90436925;1,16464700
-4,90426525;1,16464700
-4,90416125;1,11804900
-4,90405725;1,11804900
-4,90395325;1,11804900
-4,90384925;1,11804900
-4,90374525;1,11804900
-4,90364125;1,11804900
-4,90353725;1,11804900
-4,90343325;1,11804900
-4,90332925;1,16464700
-4,90322525;1,11804900
-4,90312125;1,11804900
-4,90301725;1,11804900
-4,90291325;1,16464700
-4,90280925;1,11804900
-4,90270525;1,16464700
-4,90260125;1,11804900
-4,90249725;1,11804900
-4,90239325;1,11804900
-4,90228925;1,16464700
-4,90218525;1,16464700
-4,90208125;1,11804900
-4,90197725;1,16464700
-4,90187325;1,11804900
-4,90176925;1,07145100
-4,90166525;1,11804900
-4,90156125;1,11804900
-4,90145725;1,11804900
-4,90135325;1,11804900
-4,90124925;1,11804900
-4,90114525;1,11804900
-4,90104125;1,16464700
-4,90093725;1,11804900
-4,90083325;1,11804900
-4,90072925;1,11804900
-4,90062525;1,11804900
-4,90052125;1,11804900
-4,90041725;1,11804900
-4,90031325;1,11804900
-4,90020925;1,11804900
-4,90010525;1,11804900
-4,90000125;1,16464700
-4,89989725;1,11804900
-4,89979325;1,11804900
-4,89968925;1,11804900
-4,89958525;1,16464700
-4,89948125;1,11804900
-4,89937725;1,11804900
-4,89927325;1,11804900
-4,89916925;1,11804900
-4,89906525;1,11804900
-4,89896125;1,11804900
-4,89885725;1,16464700
-4,89875325;1,07145100
-4,89864925;1,11804900
-4,89854525;1,11804900
-4,89844125;1,11804900
-4,89833725;1,16464700
-4,89823325;1,16464700
-4,89812925;1,11804900
-4,89802525;1,11804900
-4,89792125;1,11804900
-4,89781725;1,11804900
-4,89771325;1,16464700
-4,89760925;1,11804900
-4,89750525;1,11804900
-4,89740125;1,11804900
-4,89729725;1,11804900
-4,89719325;1,16464700
-4,89708925;1,11804900
-4,89698525;1,11804900
-4,89688125;1,11804900
-4,89677725;1,11804900
-4,89667325;1,11804900
-4,89656925;1,11804900
-4,89646525;1,16464700
-4,89636125;1,11804900
-4,89625725;1,11804900
-4,89615325;1,11804900
-4,89604925;1,11804900
-4,89594525;1,11804900
-4,89584125;1,11804900
-4,89573725;1,11804900
-4,89563325;1,11804900
-4,89552925;1,16464700
-4,89542525;1,11804900
-4,89532125;1,11804900
-4,89521725;1,11804900
-4,89511325;1,16464700
-4,89500925;1,11804900
-4,89490525;1,11804900
-4,89480125;1,11804900
-4,89469725;1,11804900
-4,89459325;1,11804900
-4,89448925;1,11804900
-4,89438525;1,11804900
-4,89428125;1,11804900
-4,89417725;1,11804900
-4,89407325;1,11804900
-4,89396925;1,16464700
-4,89386525;1,16464700
-4,89376125;1,11804900
-4,89365725;1,11804900
-4,89355325;1,11804900
-4,89344925;1,11804900
-4,89334525;1,11804900
-4,89324125;1,16464700
-4,89313725;1,11804900
-4,89303325;1,11804900
-4,89292925;1,11804900
-4,89282525;1,11804900
-4,89272125;1,11804900
-4,89261725;1,11804900
-4,89251325;1,11804900
-4,89240925;1,11804900
-4,89230525;1,11804900
-4,89220125;1,11804900
-4,89209725;1,11804900
-4,89199325;1,11804900
-4,89188925;1,11804900
-4,89178525;1,16464700
-4,89168125;1,16464700
-4,89157725;1,11804900
-4,89147325;1,16464700
-4,89136925;1,11804900
-4,89126525;1,11804900
-4,89116125;1,16464700
-4,89105725;1,16464700
-4,89095325;1,11804900
-4,89084925;1,11804900
-4,89074525;1,11804900
-4,89064125;1,16464700
-4,89053725;1,11804900
-4,89043325;1,16464700
-4,89032925;1,16464700
-4,89022525;1,11804900
-4,89012125;1,11804900
-4,89001725;1,11804900
-4,88991325;1,11804900
-4,88980925;1,11804900
-4,88970525;1,11804900
-4,88960125;1,16464700
-4,88949725;1,11804900
-4,88939325;1,16464700
-4,88928925;1,11804900
-4,88918525;1,11804900
-4,88908125;1,11804900
-4,88897725;1,11804900
-4,88887325;1,11804900
-4,88876925;1,11804900
-4,88866525;1,11804900
-4,88856125;1,16464700
-4,88845725;1,11804900
